"PPN","title","subtitle","name 1 display","name 1 family","name 1 given","name 1 role","publication place","publication date","publisher","language","name 2 given","name 2 part","name 2 family","name 2 role","name 3 display","name 3 role","number of pages","classification of the Zentrales Verzeichnis Digitalisierter Drucker","DDC classification","MARC genre terms","PPN of physical work","licence","access condition","PURL","file","groundtruth","classification"
"PPN1806932091","Feierstunden oder Erzählungen und Mährchen für Geist und Herz","für die gebildete Jugend von 10 bis 14 Jahren","Schoppe, Amalie","Schoppe","Amalie","aut","Leipzig","1834","Taubert","ger","Ernst Wilhelm",,"Straßberger","ill",,"ill","281","Kinder- und Jugendbücher",,"Anthologie, Jugendbuch","PPN280068522","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000330C300000000","data/PPN1806932091/00000057_0.jpg","-0","Abbildung"
"PPN1806932091","Feierstunden oder Erzählungen und Mährchen für Geist und Herz","für die gebildete Jugend von 10 bis 14 Jahren","Schoppe, Amalie","Schoppe","Amalie","aut","Leipzig","1834","Taubert","ger","Ernst Wilhelm",,"Straßberger","ill",,"ill","281","Kinder- und Jugendbücher",,"Anthologie, Jugendbuch","PPN280068522","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000330C300000000","data/PPN1806932091/00000280_0.jpg","Ornament","Ornament"
"PPN1806932091","Feierstunden oder Erzählungen und Mährchen für Geist und Herz","für die gebildete Jugend von 10 bis 14 Jahren","Schoppe, Amalie","Schoppe","Amalie","aut","Leipzig","1834","Taubert","ger","Ernst Wilhelm",,"Straßberger","ill",,"ill","281","Kinder- und Jugendbücher",,"Anthologie, Jugendbuch","PPN280068522","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000330C300000000","data/PPN1806932091/00000261_0.jpg","-0","Abbildung"
"PPN1806932091","Feierstunden oder Erzählungen und Mährchen für Geist und Herz","für die gebildete Jugend von 10 bis 14 Jahren","Schoppe, Amalie","Schoppe","Amalie","aut","Leipzig","1834","Taubert","ger","Ernst Wilhelm",,"Straßberger","ill",,"ill","281","Kinder- und Jugendbücher",,"Anthologie, Jugendbuch","PPN280068522","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000330C300000000","data/PPN1806932091/00000099_0.jpg","-0","Abbildung"
"PPN1806932091","Feierstunden oder Erzählungen und Mährchen für Geist und Herz","für die gebildete Jugend von 10 bis 14 Jahren","Schoppe, Amalie","Schoppe","Amalie","aut","Leipzig","1834","Taubert","ger","Ernst Wilhelm",,"Straßberger","ill",,"ill","281","Kinder- und Jugendbücher",,"Anthologie, Jugendbuch","PPN280068522","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000330C300000000","data/PPN1806932091/00000006_0.jpg","-0","Abbildung"
"PPN1806932091","Feierstunden oder Erzählungen und Mährchen für Geist und Herz","für die gebildete Jugend von 10 bis 14 Jahren","Schoppe, Amalie","Schoppe","Amalie","aut","Leipzig","1834","Taubert","ger","Ernst Wilhelm",,"Straßberger","ill",,"ill","281","Kinder- und Jugendbücher",,"Anthologie, Jugendbuch","PPN280068522","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000330C300000000","data/PPN1806932091/00000229_0.jpg","-0","Abbildung"
"PPN1782022643","Gutmann oder der Sächsische Kinderfreund",,"Thieme, Karl Traugott","Thieme","Karl Traugott","aut","Leipzig","1809","bei Friedr. Christ. Wilh. Vogel","ger","Johann Christian",,"Dolz","wpr","Deutsche Forschungsgemeinschaft","fnd","303","Kinder- und Jugendbücher",,,"PPN578048000","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003242000010000","data/PPN1782022643/00000004_0.jpg","Abbildung","Abbildung"
"PPN1782022643","Gutmann oder der Sächsische Kinderfreund",,"Thieme, Karl Traugott","Thieme","Karl Traugott","aut","Leipzig","1809","bei Friedr. Christ. Wilh. Vogel","ger","Johann Christian",,"Dolz","wpr","Deutsche Forschungsgemeinschaft","fnd","303","Kinder- und Jugendbücher",,,"PPN578048000","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003242000010000","data/PPN1782022643/00000005_0.jpg","Abbildung","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000040_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000031_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000012_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000047_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000050_0.jpg","Ornament","Ornament"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000027_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000041_0.jpg","Vignette","Vignette"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000003_0.jpg","Vignette","Vignette"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000016_0.jpg","Vignette","Vignette"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000021_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000050_1.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000045_1.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000010_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000029_0.jpg","Abbildung","Exlibris"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000046_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000026_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000030_0.jpg","Abbildung","Karte"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000007_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000044_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000017_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000042_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000035_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000009_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000038_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000016_2.jpg","Abbildung","Druckermarke"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000011_0.jpg","Initiale","Druckermarke"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000015_0.jpg","Abbildung","Exlibris"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000028_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000014_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000039_0.jpg","-0","Abbildung"
"PPN1867628163","Jugendlust","Liebliches in Reim und Bild ; aus deutscher Volksdichtung reichem Schatze für zarte Kinderherzen gesammelt","Pierson, Caroline","Pierson","Caroline","aut","Berlin","1870","Verlag von August Riese","ger",,,,"fnd",,,"53","Kinder- und Jugendbücher",,"Kinderbuch","PPN312002998","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000355B200000000","data/PPN1867628163/00000013_0.jpg","-0","Abbildung"
